4000000000,-2.960114,-113.14926,-107.91081,-107.91081
4080000000,-1.9819882,-100.78799,-109.24082,-109.24082
4160000000,-2.923022,-101.97048,-103.88705,-103.88705
4240000000,-2.475162,-106.32056,-107.17416,-107.17416
4320000000,-2.6605446,-116.52333,-102.39066,-102.39066
4400000000,-2.6839714,-106.03118,-105.43888,-105.43888
4480000000,-2.1730022,-101.39274,-105.66898,-105.66898
4560000000,-2.7847097,-115.04795,-117.62673,-117.62673
4640000000,-1.7573181,-103.27635,-108.40691,-108.40691
4720000000,-2.5294459,-105.38258,-111.67351,-111.67351
4800000000,-2.3875971,-109.26478,-100.08144,-100.08144
4880000000,-2.2774918,-118.57552,-101.97633,-101.97633
4960000000,-3.7059762,-102.63334,-108.48613,-108.48613
5040000000,-2.4334853,-97.016548,-96.812202,-96.812202
5120000000,-2.7986712,-91.80751,-92.73497,-92.73497
5200000000,-2.0110512,-93.666016,-90.026039,-90.026039
5280000000,-2.6594257,-99.308998,-105.63403,-105.63403
5360000000,-3.1355624,-109.34054,-107.81816,-107.81816
5440000000,-2.3183682,-105.62358,-101.83018,-101.83018
5520000000,-3.8161936,-107.57137,-109.40927,-109.40927
5600000000,-2.1556118,-102.08321,-109.75214,-109.75214
5680000000,-2.9042873,-110.10827,-100.53732,-100.53732
5760000000,-3.0268123,-129.91751,-107.53964,-107.53964
5840000000,-3.3114119,-110.21614,-108.16737,-108.16737
5920000000,-4.1026459,-102.05139,-106.50085,-106.50085
6000000000,-2.0531721,-112.66193,-106.78345,-106.78345
6080000000,-3.0329804,-102.52469,-101.95788,-101.95788
6160000000,-2.5070062,-110.87013,-98.104996,-98.104996
6240000000,-3.2331126,-101.86426,-118.12415,-118.12415
6320000000,-3.4235282,-102.61967,-104.56461,-104.56461
6400000000,-2.6178184,-97.610756,-101.9513,-101.9513
6480000000,-3.9683659,-100.42929,-113.95158,-113.95158
6560000000,-2.7637372,-113.85316,-101.68538,-101.68538
6640000000,-3.4932399,-105.81152,-102.44714,-102.44714
6720000000,-2.4423363,-100.25265,-97.394844,-97.394844
6800000000,-2.5655494,-86.985542,-88.835114,-88.835114
6880000000,-4.3176589,-87.00544,-89.376587,-89.376587
6960000000,-2.7666609,-104.6413,-107.11215,-107.11215
7040000000,-4.2314663,-103.17446,-110.1248,-110.1248
7120000000,-2.3895488,-106.41278,-100.44113,-100.44113
7200000000,-3.0337751,-102.46996,-102.58253,-102.58253
7280000000,-3.1590292,-99.685814,-99.498718,-99.498718
7360000000,-3.2756326,-99.541695,-99.622299,-99.622299
7440000000,-5.540009,-95.48835,-105.98912,-105.98912
7520000000,-2.9232469,-96.63456,-99.819458,-99.819458
7600000000,-3.5785489,-92.367096,-95.726822,-95.726822
7680000000,-2.1072481,-91.336708,-93.033745,-93.033745
7760000000,-2.8558469,-89.802246,-87.897125,-87.897125
7840000000,-4.2913923,-81.758835,-82.578384,-82.578384
7920000000,-3.2334046,-77.664993,-77.484894,-77.484894
8000000000,-5.115622,-66.687378,-66.975258,-66.975258
8080000000,-3.0314636,-81.112206,-81.70871,-81.70871
8160000000,-3.6264331,-86.743309,-86.75943,-86.75943
8240000000,-3.6324718,-86.217308,-85.794014,-85.794014
8320000000,-3.0399272,-91.71624,-90.469048,-90.469048
8400000000,-4.5494924,-88.772614,-89.858246,-89.858246
8480000000,-2.8226233,-93.985542,-92.745148,-92.745148
8560000000,-4.2667289,-93.298126,-96.478043,-96.478043
8640000000,-4.049818,-93.916237,-96.519295,-96.519295
8720000000,-2.6258914,-93.652527,-94.974091,-94.974091
8800000000,-4.200489,-91.362457,-92.608429,-92.608429
8880000000,-3.237726,-94.87204,-96.88269,-96.88269
8960000000,-5.7857776,-90.064476,-91.713654,-91.713654
9040000000,-3.9573612,-73.247658,-73.051743,-73.051743
9120000000,-2.7908933,-106.66621,-102.93533,-102.93533
9200000000,-4.0504827,-97.995193,-108.02409,-108.02409
9280000000,-2.8787518,-101.76935,-98.415878,-98.415878
9360000000,-5.9539881,-92.860558,-97.470512,-97.470512
9440000000,-2.7176149,-100.43139,-96.448219,-96.448219
9520000000,-4.9881382,-94.35537,-93.607742,-93.607742
9600000000,-4.5500722,-98.447311,-94.765251,-94.765251
9680000000,-2.640918,-94.284477,-93.08873,-93.08873
9760000000,-4.9702563,-88.734322,-87.880577,-87.880577
9840000000,-2.481524,-102.65761,-96.850281,-96.850281
9920000000,-6.3806977,-99.13295,-91.689384,-91.689384
10000000000,-3.3878322,-97.149712,-96.516731,-96.516731
10080000000,-3.169826,-99.570221,-101.37158,-101.37158
10160000000,-5.1704783,-92.685051,-96.233986,-96.233986
10240000000,-3.0885918,-94.458786,-102.62036,-102.62036
10320000000,-5.5880003,-92.888794,-92.568375,-92.568375
10400000000,-2.8651531,-99.017891,-98.916359,-98.916359
10480000000,-5.3747211,-95.404816,-95.022675,-95.022675
10560000000,-4.3831034,-95.123802,-93.041924,-93.041924
10640000000,-3.2904301,-94.349762,-92.513809,-92.513809
10720000000,-6.5617805,-94.974373,-89.986519,-89.986519
10800000000,-2.5864046,-93.887947,-91.775864,-91.775864
10880000000,-4.3341594,-88.805992,-89.938217,-89.938217
10960000000,-4.066546,-90.838203,-92.608788,-92.608788
11040000000,-5.0851364,-89.772133,-89.227486,-89.227486
11120000000,-7.4901743,-84.793037,-85.210396,-85.210396
11200000000,-3.5356834,-86.038063,-87.313416,-87.313416
11280000000,-5.3865972,-82.171394,-82.638458,-82.638458
11360000000,-2.4067841,-81.128151,-81.534561,-81.534561
11440000000,-4.9545941,-72.017975,-71.933983,-71.933983
11520000000,-6.8459668,-60.939335,-61.360573,-61.360573
11600000000,-4.514122,-73.411011,-73.573868,-73.573868
11680000000,-7.7742672,-74.784798,-75.432434,-75.432434
11760000000,-2.7910645,-81.11496,-81.076508,-81.076508
11840000000,-4.4442477,-110.95591,-109.70352,-109.70352
11920000000,-5.4818125,-99.626984,-97.906975,-97.906975
12000000000,-5.6822348,-95.363007,-93.46077,-93.46077
12080000000,-5.2540336,-96.048447,-95.476013,-95.476013
12160000000,-3.4583483,-97.661606,-97.959213,-97.959213
12240000000,-5.5248365,-102.21703,-103.3586,-103.3586
12320000000,-3.3794613,-97.54705,-97.744003,-97.744003
12400000000,-4.068646,-99.917809,-97.26757,-97.26757
12480000000,-4.0581174,-94.094048,-95.781166,-95.781166
12560000000,-4.8044109,-99.206444,-103.97573,-103.97573
12640000000,-8.2122965,-91.116249,-94.230331,-94.230331
12720000000,-3.5602043,-91.404854,-90.637909,-90.637909
12800000000,-4.1571212,-80.424332,-80.371864,-80.371864
12880000000,-3.0847018,-78.376579,-78.260979,-78.260979
12960000000,-3.8010471,-62.116364,-63.096977,-63.096977
13040000000,-6.1692367,-77.258881,-77.690849,-77.690849
13120000000,-4.5530362,-90.591003,-89.117477,-89.117477
13200000000,-4.4268889,-87.461082,-87.244156,-87.244156
13280000000,-4.3193631,-91.198936,-93.604294,-93.604294
13360000000,-4.2520428,-100.46901,-98.921608,-98.921608
13440000000,-3.7763073,-85.691811,-85.392845,-85.392845
13520000000,-3.7295508,-80.928299,-81.802422,-81.802422
13600000000,-6.999723,-63.005852,-63.046211,-63.046211
13680000000,-4.2125101,-77.79554,-78.061874,-78.061874
13760000000,-6.3297405,-76.960571,-77.3974,-77.3974
13840000000,-4.0154972,-82.592827,-82.29187,-82.29187
13920000000,-2.8421094,-84.156334,-84.408119,-84.408119
14000000000,-7.1606326,-81.058228,-81.847412,-81.847412
14080000000,-4.0782161,-89.076935,-87.404152,-87.404152
14160000000,-9.8727474,-80.815933,-81.701065,-81.701065
14240000000,-4.1826973,-86.248131,-86.777153,-86.777153
14320000000,-3.2093062,-85.969383,-85.463905,-85.463905
14400000000,-4.609509,-83.326324,-83.606743,-83.606743
14480000000,-2.8015578,-87.585678,-89.476089,-89.476089
14560000000,-10.56079,-82.197609,-80.936134,-80.936134
14640000000,-4.4287605,-97.877281,-102.53584,-102.53584
14720000000,-6.1174593,-78.568008,-79.18158,-79.18158
14800000000,-5.6885266,-81.920151,-81.95723,-81.95723
14880000000,-2.9976056,-82.688629,-83.417923,-83.417923
14960000000,-7.097229,-76.435776,-76.951111,-76.951111
15040000000,-3.0171819,-82.556557,-83.076881,-83.076881
15120000000,-8.5286875,-78.239418,-79.465591,-79.465591
15200000000,-5.675384,-80.918808,-83.299644,-83.299644
15280000000,-4.111958,-80.457535,-80.890747,-80.890747
15360000000,-7.4200683,-75.35659,-75.206345,-75.206345
15440000000,-3.6103187,-75.000267,-75.915916,-75.915916
15520000000,-9.2422113,-79.913818,-80.877747,-80.877747
15600000000,-3.2763546,-77.855865,-77.816666,-77.816666
15680000000,-5.6372499,-67.672134,-67.881599,-67.881599
15760000000,-6.6574454,-78.774979,-78.740807,-78.740807
15840000000,-4.6527047,-81.342186,-81.3433,-81.3433
15920000000,-9.3687582,-75.620674,-76.191055,-76.191055
16000000000,-2.1500955,-79.137238,-80.523773,-80.523773
16080000000,-8.3447876,-72.92675,-73.925415,-73.925415
16160000000,-5.4564123,-69.877739,-70.733986,-70.733986
16240000000,-7.9130716,-67.884117,-67.788101,-67.788101
16320000000,-8.4561005,-57.970196,-58.575008,-58.575008
16400000000,-3.0187042,-63.877953,-64.17466,-64.17466
16480000000,-8.966094,-59.97057,-61.7411,-61.7411
16560000000,-5.0676556,-71.929085,-72.98925,-72.98925
16640000000,-14.927926,-75.356163,-76.944885,-76.944885
16720000000,-7.6127262,-77.937393,-78.899689,-78.899689
16800000000,-6.7115397,-74.983566,-77.621918,-77.621918
16880000000,-10.407411,-78.481102,-80.843399,-80.843399
16960000000,-3.4987242,-79.515198,-81.235748,-81.235748
17040000000,-10.449171,-84.216118,-85.459686,-85.459686
17120000000,-12.112149,-85.465553,-88.889664,-88.889664
17200000000,-8.3685675,-85.073174,-87.570709,-87.570709
17280000000,-12.490245,-82.264091,-83.775871,-83.775871
17360000000,-4.3914075,-84.57061,-86.102142,-86.102142
17440000000,-7.6304193,-88.977058,-91.719017,-91.719017
17520000000,-7.3423667,-82.199722,-83.90197,-83.90197
17600000000,-7.3143616,-89.765251,-93.468079,-93.468079
17680000000,-6.9574809,-87.043327,-90.60994,-90.60994
17760000000,-4.3801479,-74.762589,-76.352661,-76.352661
17840000000,-8.5877819,-55.420116,-58.875778,-58.875778
17920000000,-4.8767209,-68.794098,-71.055573,-71.055573
18000000000,-5.1889954,-71.281296,-73.911629,-73.911629
18080000000,-4.124011,-76.274414,-76.346664,-76.346664
18160000000,-4.5786614,-76.6287,-77.399857,-77.399857
18240000000,-17.865501,-81.985657,-83.064148,-83.064148
18320000000,-4.8737636,-67.878014,-70.790588,-70.790588
18400000000,-6.8019176,-70.379372,-70.980583,-70.980583
18480000000,-2.9499249,-73.227875,-74.167122,-74.167122
18560000000,-4.9021392,-74.556175,-75.414757,-75.414757
18640000000,-8.52911,-68.598236,-71.406822,-71.406822
18720000000,-4.5409274,-64.703606,-66.207901,-66.207901
18800000000,-16.876986,-68.844322,-71.191849,-71.191849
18880000000,-3.3573811,-75.815094,-75.322174,-75.322174
18960000000,-5.8477263,-74.932434,-76.970444,-76.970444
19040000000,-5.1336937,-74.84642,-77.118286,-77.118286
19120000000,-4.2873816,-67.942818,-70.332153,-70.332153
19200000000,-10.523092,-75.482643,-77.781715,-77.781715
19280000000,-4.5250096,-87.727776,-88.826843,-88.826843
19360000000,-9.8802977,-55.609753,-56.715126,-56.715126
19440000000,-5.1657028,-74.173744,-75.797859,-75.797859
19520000000,-3.1223426,-73.957466,-75.93383,-75.93383
19600000000,-6.3198233,-69.891205,-71.996582,-71.996582
19680000000,-4.4361496,-67.544266,-69.295898,-69.295898
19760000000,-14.37058,-65.521935,-67.105095,-67.105095
19840000000,-5.1189594,-67.723022,-69.679817,-69.679817
19920000000,-3.4595661,-65.753098,-67.257034,-67.257034
20000000000,-5.5355506,-63.195305,-65.160355,-65.160355